"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72306013722","2024-03-04T06:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.21","50","50","0.00","","-0.02","1","100","FEW:02 4 SCT:04 20 BKN:07 44","30.21","29.74","10.00","50","020","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13303/04/24 06:51:02 METAR KRDU 041151Z 02003KT 10SM FEW004 SCT020 BKN044 10/10 A3021 RMK AO2 SLP230 T01000100 10133 20094 51006 $ (LRC)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T07:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","50","50","","","-0.02","1","100","5","30.21","29.75","9.94","50","020","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072306 32266 60203 10100 20100 30073 40230 51006 91151 333 10233 20094 555 90412=","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T07:40:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","30.23","49","54","","","","","83","BKN:07 6 BKN:07 45 BKN:07 250","","29.76","10.00","51","030","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10803/04/24 07:40:02 SPECI KRDU 041240Z 03005KT 10SM BKN006 BKN045 BKN250 12/09 A3023 RMK AO2 T01220094 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T07:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.23","49","54","0.00","","","","83","BKN:07 6 BKN:07 45 BKN:07 250","30.22","29.76","10.00","51","030","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11503/04/24 07:51:02 METAR KRDU 041251Z 03005KT 10SM BKN006 BKN045 BKN250 12/09 A3023 RMK AO2 SLP235 T01220094 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T08:38:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","30.24","49","56","","","","","77","SCT:04 10 SCT:04 45 BKN:07 250","","29.77","10.00","52","030","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10603/04/24 08:38:02 SPECI KRDU 041338Z 03006KT 10SM SCT010 SCT045 BKN250 13/09 A3024 RMK AO2 T01330094 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T08:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.23","49","57","0.00","","","","74","FEW:02 10 FEW:02 45 BKN:07 250","30.23","29.76","10.00","53","020","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11303/04/24 08:51:02 METAR KRDU 041351Z 02005KT 10SM FEW010 FEW045 BKN250 14/09 A3023 RMK AO2 SLP237 T01390094 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T09:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.23","51","63","0.00","","-0.01","0","65","FEW:02 20 FEW:02 48 BKN:07 250","30.22","29.76","10.00","56","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11903/04/24 09:51:02 METAR KRDU 041451Z VRB04KT 10SM FEW020 FEW048 BKN250 17/11 A3023 RMK AO2 SLP233 T01720106 50004 (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T10:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","51","63","","","0.01","9","65","26","30.22","29.77","9.94","56","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472306 32566 6//04 10172 20106 30080 40233 50004 91451 555 90415=","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T10:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.21","53","67","0.00","","","","61","FEW:02 26 FEW:02 40 BKN:07 250","30.20","29.74","10.00","59","010","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11503/04/24 10:51:02 METAR KRDU 041551Z 01006KT 10SM FEW026 FEW040 BKN250 19/12 A3021 RMK AO2 SLP227 T01940117 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T11:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.21","53","67","0.00","","","","61","BKN:07 30 BKN:07 42 BKN:07 250","30.20","29.74","10.00","59","090","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11503/04/24 11:51:02 METAR KRDU 041651Z 09005KT 10SM BKN030 BKN042 BKN250 19/12 A3021 RMK AO2 SLP226 T01940117 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T12:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.19","53","68","0.00","","+0.04","8","59","BKN:07 30 BKN:07 250","30.18","29.72","10.00","59","030","16","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12903/04/24 12:51:02 METAR KRDU 041751Z 03009G14KT 10SM BKN030 BKN250 20/12 A3019 RMK AO2 SLP219 T02000117 10200 20100 58014 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T13:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","53","68","","","+0.04","8","59","26","30.18","29.73","9.94","59","030","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672306 32566 60309 10200 20117 30067 40219 58014 91751 333 10200 20100 91014 555 90418=","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T13:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.15","53","70","0.00","","","","55","SCT:04 34 BKN:07 40 BKN:07 250","30.14","29.68","10.00","60","030","23","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11803/04/24 13:51:02 METAR KRDU 041851Z 03012G20KT 10SM SCT034 BKN040 BKN250 21/12 A3015 RMK AO2 SLP208 T02110117 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T14:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.14","52","68","0.00","","","","57","BKN:07 34 BKN:07 250","30.13","29.67","10.00","59","050","20","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11103/04/24 14:51:02 METAR KRDU 041951Z 05011G17KT 10SM BKN034 BKN250 20/11 A3014 RMK AO2 SLP203 T02000111 $ (KAH)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T15:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.13","51","67","0.00","","+0.06","6","57","SCT:04 35 BKN:07 45 BKN:07 250","30.12","29.66","10.00","58","030","21","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12403/04/24 15:51:02 METAR KRDU 042051Z 03009G18KT 10SM SCT035 BKN045 BKN250 19/11 A3013 RMK AO2 SLP200 T01940106 56020 $ (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T16:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","51","67","","","+0.06","6","57","41","30.12","29.67","9.94","58","030","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07472306 32666 60309 10194 20106 30047 40200 56020 92051 333 91018 555 90421=","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T16:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.13","51","65","0.00","","","","61","FEW:02 35 SCT:04 50 BKN:07 75","30.12","29.66","10.00","57","040","22","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11603/04/24 16:51:02 METAR KRDU 042151Z 04010G19KT 10SM FEW035 SCT050 BKN075 18/11 A3013 RMK AO2 SLP200 T01830106 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T17:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.12","51","64","0.00","","","","63","SCT:04 38 BKN:07 50 BKN:07 95","30.11","29.65","10.00","57","030","20","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11603/04/24 17:51:02 METAR KRDU 042251Z 03007G17KT 10SM SCT038 BKN050 BKN095 18/11 A3012 RMK AO2 SLP198 T01780106 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T18:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.12","51","61","0.00","","+0.01","8","70","FEW:02 38 SCT:04 95 BKN:07 180","30.11","29.65","10.00","56","030","18","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13403/04/24 18:51:02 METAR KRDU 042351Z 03009G16KT 10SM FEW038 SCT095 BKN180 16/11 A3012 RMK AO2 SLP197 T01610106 10222 20161 58003 (JBA)","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T19:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","51","61","","","+0.01","8","70","41","30.11","29.66","9.94","56","030","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672306 32666 60309 10161 20106 30043 40197 58003 92351 333 10222 20094 91016 555 90500=","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T19:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.11","51","60","0.00","","","","72","SCT:04 34 SCT:04 95 BKN:07 180","30.11","29.64","10.00","55","030","22","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11003/04/24 19:51:01 METAR KRDU 050051Z 03010G19KT 10SM SCT034 SCT095 BKN180 16/11 A3011 RMK AO2 SLP196 T01560106","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T20:34:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-16","7","30.12","51","59","","","","","75","FEW:02 10 BKN:07 18 OVC:08 150","","29.65","10.00","55","330","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10003/04/24 20:34:01 SPECI KRDU 050134Z 33004KT 10SM FEW010 BKN018 OVC150 15/11 A3012 RMK AO2 T01500106","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T20:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.12","51","59","0.00","","","","75","FEW:02 10 BKN:07 16 OVC:08 150","30.11","29.65","10.00","55","010","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10703/04/24 20:51:01 METAR KRDU 050151Z 01005KT 10SM FEW010 BKN016 OVC150 15/11 A3012 RMK AO2 SLP196 T01500106","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T21:51:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-15","7","30.11","51","59","0.00","","+0.01","8","75","OVC:08 15","30.10","29.64","10.00","55","030","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09903/04/24 21:51:02 METAR KRDU 050251Z 03008KT 10SM OVC015 15/11 A3011 RMK AO2 SLP194 T01500106 58003","","","","","","","","","","2009-07-08"
"72306013722","2024-03-04T22:00:00","35.89227","-78.78194","120.5","RALEIGH DURHAM INTERNATIONAL AIRPORT, NC US","FM-12","4","","51","59","","","+0.01","8","75","15","30.10","29.65","9.94","55","030","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472306 32466 80308 10150 20106 30040 40194 58003 90251 555 90503=","","","","","","","","","","2009-07-08"
