year,month,day,hour,temp,temp_source,rhum,rhum_source,prcp,prcp_source,snwd,snwd_source,wdir,wdir_source,wspd,wspd_source,wpgt,wpgt_source,pres,pres_source,tsun,tsun_source,cldc,cldc_source,coco,coco_source
2025,1,1,0,0.1,dwd_hourly,90,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,24.8,dwd_hourly,38.0,dwd_poi,1028.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,1,0.0,dwd_hourly,90,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,23.4,dwd_hourly,38.0,dwd_poi,1027.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,2,0.1,dwd_hourly,91,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,16.2,dwd_hourly,26.0,dwd_poi,1027.1,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,1,3,0.3,dwd_hourly,91,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,17.6,dwd_hourly,30.0,dwd_poi,1026.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,4,0.6,dwd_hourly,91,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,15.5,dwd_hourly,24.0,dwd_poi,1025.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,5,0.9,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,14.4,dwd_hourly,24.0,dwd_poi,1025.3,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,1,6,0.7,dwd_hourly,88,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,20.5,dwd_hourly,35.0,dwd_poi,1024.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,1,7,0.2,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,19.4,dwd_hourly,31.0,dwd_poi,1023.9,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,8,-0.2,dwd_hourly,88,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,19.1,dwd_hourly,33.0,dwd_poi,1023.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,1,9,0.6,dwd_hourly,85,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,21.6,dwd_hourly,37.0,dwd_poi,1023.1,dwd_hourly,0,dwd_hourly,6,dwd_hourly,3,dwd_hourly
2025,1,1,10,2.2,dwd_hourly,77,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,23.4,dwd_hourly,40.0,dwd_poi,1022.9,dwd_hourly,31,dwd_hourly,6,dwd_hourly,3,dwd_poi
2025,1,1,11,3.8,dwd_hourly,71,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,29.9,dwd_hourly,44.0,dwd_poi,1022.2,dwd_hourly,60,dwd_hourly,5,dwd_hourly,3,dwd_poi
2025,1,1,12,4.4,dwd_hourly,69,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,32.0,dwd_hourly,47.0,dwd_poi,1021.1,dwd_hourly,60,dwd_hourly,2,dwd_hourly,3,dwd_hourly
2025,1,1,13,4.9,dwd_hourly,67,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,27.4,dwd_hourly,45.0,dwd_poi,1019.8,dwd_hourly,29,dwd_hourly,3,dwd_hourly,2,dwd_poi
2025,1,1,14,5.4,dwd_hourly,67,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,28.8,dwd_hourly,47.0,dwd_poi,1018.7,dwd_hourly,5,dwd_hourly,3,dwd_hourly,2,dwd_poi
2025,1,1,15,5.8,dwd_hourly,64,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,27.0,dwd_hourly,45.0,dwd_poi,1017.7,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,1,16,5.7,dwd_hourly,63,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,23.8,dwd_hourly,39.0,dwd_poi,1017.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,17,5.7,dwd_hourly,63,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,23.4,dwd_hourly,40.0,dwd_poi,1016.5,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,18,6.2,dwd_hourly,61,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,27.4,dwd_hourly,47.0,dwd_poi,1015.5,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,19,6.3,dwd_hourly,61,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,30.6,dwd_hourly,49.0,dwd_poi,1015.5,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,20,6.2,dwd_hourly,62,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,32.4,dwd_hourly,52.0,dwd_poi,1015.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,21,7.0,dwd_hourly,59,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,37.4,dwd_hourly,62.0,dwd_poi,1014.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,1,22,7.2,dwd_hourly,60,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,35.3,dwd_hourly,60.0,dwd_poi,1013.5,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,1,23,7.7,dwd_hourly,60,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,33.5,dwd_hourly,50.0,dwd_poi,1012.9,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,2,0,7.9,dwd_hourly,62,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,33.5,dwd_hourly,49.0,dwd_poi,1012.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,2,1,8.1,dwd_hourly,63,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,33.5,dwd_hourly,49.0,dwd_poi,1011.7,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,2,2,8.1,dwd_hourly,65,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,38.2,dwd_hourly,59.0,dwd_poi,1011.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,8,dwd_hourly
2025,1,2,3,6.9,dwd_hourly,77,dwd_hourly,0.3,dwd_hourly,0,dwd_poi,230,dwd_hourly,35.3,dwd_hourly,53.0,dwd_poi,1011.3,dwd_hourly,0,dwd_hourly,8,dwd_hourly,7,dwd_hourly
2025,1,2,4,6.3,dwd_hourly,81,dwd_hourly,0.3,dwd_hourly,0,dwd_poi,230,dwd_hourly,28.8,dwd_hourly,42.0,dwd_poi,1011.1,dwd_hourly,0,dwd_hourly,8,dwd_hourly,7,dwd_hourly
2025,1,2,5,6.1,dwd_hourly,82,dwd_hourly,0.1,dwd_hourly,0,dwd_poi,230,dwd_hourly,26.3,dwd_hourly,42.0,dwd_poi,1011.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,7,dwd_hourly
2025,1,2,6,5.4,dwd_hourly,91,dwd_hourly,1.1,dwd_hourly,0,dwd_poi,240,dwd_hourly,22.3,dwd_hourly,37.0,dwd_poi,1011.6,dwd_hourly,0,dwd_hourly,7,dwd_hourly,7,dwd_hourly
2025,1,2,7,4.2,dwd_hourly,91,dwd_hourly,2.4,dwd_hourly,0,dwd_poi,300,dwd_hourly,15.1,dwd_hourly,26.0,dwd_poi,1012.3,dwd_hourly,0,dwd_hourly,7,dwd_hourly,7,dwd_hourly
2025,1,2,8,3.2,dwd_hourly,93,dwd_hourly,2.8,dwd_hourly,0,dwd_poi,310,dwd_hourly,10.1,dwd_hourly,20.0,dwd_poi,1012.9,dwd_hourly,0,dwd_hourly,7,dwd_hourly,7,dwd_hourly
2025,1,2,9,2.6,dwd_hourly,89,dwd_hourly,2.3,dwd_hourly,0,dwd_poi,260,dwd_hourly,4.7,dwd_hourly,14.0,dwd_poi,1013.5,dwd_hourly,0,dwd_hourly,6,dwd_hourly,7,dwd_hourly
2025,1,2,10,2.2,dwd_hourly,94,dwd_hourly,2.2,dwd_hourly,0,dwd_poi,230,dwd_hourly,10.1,dwd_hourly,16.0,dwd_poi,1014.2,dwd_hourly,0,dwd_hourly,7,dwd_hourly,7,dwd_hourly
2025,1,2,11,2.5,dwd_hourly,92,dwd_hourly,1.0,dwd_hourly,0,dwd_poi,0,dwd_hourly,4.3,dwd_hourly,13.0,dwd_poi,1014.0,dwd_hourly,0,dwd_hourly,6,dwd_hourly,7,dwd_hourly
2025,1,2,12,2.0,dwd_hourly,93,dwd_hourly,1.3,dwd_hourly,0,dwd_poi,320,dwd_hourly,3.6,dwd_hourly,11.0,dwd_poi,1014.1,dwd_hourly,0,dwd_hourly,7,dwd_hourly,7,dwd_hourly
2025,1,2,13,1.9,dwd_hourly,93,dwd_hourly,1.2,dwd_hourly,0,dwd_poi,290,dwd_hourly,6.1,dwd_hourly,14.0,dwd_poi,1014.1,dwd_hourly,0,dwd_hourly,7,dwd_hourly,7,dwd_hourly
2025,1,2,14,2.2,dwd_hourly,95,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,250,dwd_hourly,9.7,dwd_hourly,15.0,dwd_poi,1014.0,dwd_hourly,0,dwd_hourly,7,dwd_hourly,8,dwd_hourly
2025,1,2,15,2.5,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,260,dwd_hourly,8.3,dwd_hourly,19.0,dwd_poi,1014.6,dwd_hourly,7,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,2,16,1.9,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,300,dwd_hourly,14.4,dwd_hourly,26.0,dwd_poi,1015.3,dwd_hourly,0,dwd_hourly,4,dwd_hourly,3,dwd_poi
2025,1,2,17,0.4,dwd_hourly,96,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,290,dwd_hourly,9.4,dwd_hourly,23.0,dwd_poi,1015.7,dwd_hourly,0,dwd_hourly,1,dwd_hourly,3,dwd_hourly
2025,1,2,18,0.9,dwd_hourly,92,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,10.4,dwd_hourly,17.0,dwd_poi,1016.3,dwd_hourly,0,dwd_hourly,7,dwd_hourly,3,dwd_hourly
2025,1,2,19,0.6,dwd_hourly,93,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,9.7,dwd_hourly,17.0,dwd_poi,1016.9,dwd_hourly,0,dwd_hourly,3,dwd_hourly,3,dwd_hourly
2025,1,2,20,0.4,dwd_hourly,94,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,190,dwd_hourly,7.6,dwd_hourly,13.0,dwd_poi,1017.3,dwd_hourly,0,dwd_hourly,1,dwd_hourly,1,dwd_poi
2025,1,2,21,0.2,dwd_hourly,95,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,170,dwd_hourly,6.1,dwd_hourly,13.0,dwd_poi,1018.1,dwd_hourly,0,dwd_hourly,2,dwd_hourly,3,dwd_hourly
2025,1,2,22,0.1,dwd_hourly,96,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,190,dwd_hourly,7.2,dwd_hourly,15.0,dwd_poi,1018.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,2,23,0.6,dwd_hourly,96,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,9.4,dwd_hourly,15.0,dwd_poi,1019.1,dwd_hourly,0,dwd_hourly,8,dwd_hourly,15,dwd_hourly
2025,1,3,0,0.5,dwd_hourly,96,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,5.8,dwd_hourly,12.0,dwd_poi,1019.5,dwd_hourly,0,dwd_hourly,7,dwd_hourly,3,dwd_hourly
2025,1,3,1,0.7,dwd_hourly,96,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,6.8,dwd_hourly,11.0,dwd_poi,1019.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,3,2,1.0,dwd_hourly,94,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,7.6,dwd_hourly,14.0,dwd_poi,1019.8,dwd_hourly,0,dwd_hourly,8,dwd_hourly,8,dwd_hourly
2025,1,3,3,1.0,dwd_hourly,93,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,13.0,dwd_hourly,24.0,dwd_poi,1019.7,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,3,4,0.7,dwd_hourly,94,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,18.7,dwd_hourly,26.0,dwd_poi,1019.7,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,3,5,0.6,dwd_hourly,91,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,18.7,dwd_hourly,25.0,dwd_poi,1019.6,dwd_hourly,0,dwd_hourly,4,dwd_hourly,3,dwd_poi
2025,1,3,6,0.8,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,18.0,dwd_hourly,30.0,dwd_poi,1019.6,dwd_hourly,0,dwd_hourly,4,dwd_hourly,3,dwd_hourly
2025,1,3,7,0.3,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,17.6,dwd_hourly,28.0,dwd_poi,1019.7,dwd_hourly,0,dwd_hourly,2,dwd_hourly,2,dwd_poi
2025,1,3,8,1.0,dwd_hourly,83,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,21.6,dwd_hourly,31.0,dwd_poi,1020.1,dwd_hourly,0,dwd_hourly,0,dwd_hourly,1,dwd_poi
2025,1,3,9,1.7,dwd_hourly,76,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,23.4,dwd_hourly,38.0,dwd_poi,1020.8,dwd_hourly,20,dwd_hourly,0,dwd_hourly,1,dwd_poi
2025,1,3,10,2.1,dwd_hourly,71,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,20.2,dwd_hourly,30.0,dwd_poi,1020.9,dwd_hourly,45,dwd_hourly,0,dwd_hourly,1,dwd_poi
2025,1,3,11,2.5,dwd_hourly,67,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,250,dwd_hourly,25.6,dwd_hourly,38.0,dwd_poi,1020.6,dwd_hourly,60,dwd_hourly,2,dwd_hourly,2,dwd_poi
2025,1,3,12,2.5,dwd_hourly,67,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,250,dwd_hourly,32.4,dwd_hourly,46.0,dwd_poi,1020.4,dwd_hourly,33,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,3,13,3.2,dwd_hourly,67,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,250,dwd_hourly,34.2,dwd_hourly,50.0,dwd_poi,1019.9,dwd_hourly,32,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,3,14,2.9,dwd_hourly,62,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,260,dwd_hourly,29.9,dwd_hourly,42.0,dwd_poi,1020.0,dwd_hourly,29,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,3,15,2.4,dwd_hourly,65,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,260,dwd_hourly,32.4,dwd_hourly,48.0,dwd_poi,1020.3,dwd_hourly,25,dwd_hourly,4,dwd_hourly,3,dwd_poi
2025,1,3,16,1.8,dwd_hourly,68,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,250,dwd_hourly,26.3,dwd_hourly,35.0,dwd_poi,1021.1,dwd_hourly,15,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,3,17,1.8,dwd_hourly,69,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,21.6,dwd_hourly,32.0,dwd_poi,1021.4,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,3,18,1.5,dwd_hourly,68,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,19.8,dwd_hourly,35.0,dwd_poi,1021.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,3,19,1.0,dwd_hourly,70,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,230,dwd_hourly,23.8,dwd_hourly,36.0,dwd_poi,1022.0,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,3,20,0.9,dwd_hourly,72,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,240,dwd_hourly,24.5,dwd_hourly,32.0,dwd_poi,1022.3,dwd_hourly,0,dwd_hourly,7,dwd_hourly,15,dwd_hourly
2025,1,3,21,0.8,dwd_hourly,73,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,20.2,dwd_hourly,29.0,dwd_poi,1022.8,dwd_hourly,0,dwd_hourly,7,dwd_hourly,3,dwd_hourly
2025,1,3,22,0.7,dwd_hourly,75,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,16.2,dwd_hourly,26.0,dwd_poi,1023.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,3,23,0.5,dwd_hourly,77,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,13.7,dwd_hourly,30.0,dwd_poi,1023.3,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,4,0,0.1,dwd_hourly,80,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,18.7,dwd_hourly,31.0,dwd_poi,1023.3,dwd_hourly,0,dwd_hourly,6,dwd_hourly,3,dwd_hourly
2025,1,4,1,0.4,dwd_hourly,79,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,16.6,dwd_hourly,27.0,dwd_poi,1023.3,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,2,0.4,dwd_hourly,80,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,18.7,dwd_hourly,28.0,dwd_poi,1023.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,3,0.3,dwd_hourly,81,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,19.4,dwd_hourly,28.0,dwd_poi,1023.8,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,4,0.1,dwd_hourly,83,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,17.3,dwd_hourly,26.0,dwd_poi,1023.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,15,dwd_hourly
2025,1,4,5,0.0,dwd_hourly,84,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,16.2,dwd_hourly,26.0,dwd_poi,1023.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,6,0.0,dwd_hourly,84,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,13.7,dwd_hourly,26.0,dwd_poi,1023.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,3,dwd_hourly
2025,1,4,7,0.0,dwd_hourly,85,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,13.0,dwd_hourly,26.0,dwd_poi,1022.9,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,8,-0.3,dwd_hourly,86,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,6.8,dwd_hourly,15.0,dwd_poi,1023.1,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,9,0.0,dwd_hourly,86,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,11.9,dwd_hourly,22.0,dwd_poi,1023.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,10,0.4,dwd_hourly,84,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,13.0,dwd_hourly,25.0,dwd_poi,1022.7,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,11,0.6,dwd_hourly,81,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,10.4,dwd_hourly,18.0,dwd_poi,1022.3,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,12,1.1,dwd_hourly,81,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,200,dwd_hourly,9.7,dwd_hourly,18.0,dwd_poi,1021.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,13,1.1,dwd_hourly,80,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,210,dwd_hourly,9.4,dwd_hourly,16.0,dwd_poi,1020.6,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,4,14,1.0,dwd_hourly,79,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,220,dwd_hourly,8.6,dwd_hourly,21.0,dwd_poi,1019.5,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,15,0.7,dwd_hourly,82,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,260,dwd_hourly,5.0,dwd_hourly,10.0,dwd_poi,1019.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,16,-0.3,dwd_hourly,89,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,20,dwd_hourly,2.5,dwd_hourly,8.0,dwd_poi,1019.3,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,17,0.1,dwd_hourly,85,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,50,dwd_hourly,5.4,dwd_hourly,10.0,dwd_poi,1018.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,18,0.0,dwd_hourly,85,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,40,dwd_hourly,7.2,dwd_hourly,14.0,dwd_poi,1018.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,19,-1.2,dwd_hourly,87,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,70,dwd_hourly,5.0,dwd_hourly,9.0,dwd_poi,1017.7,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,20,-0.2,dwd_hourly,86,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,70,dwd_hourly,6.1,dwd_hourly,10.0,dwd_poi,1016.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,21,-0.2,dwd_hourly,84,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,110,dwd_hourly,5.8,dwd_hourly,12.0,dwd_poi,1015.8,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,22,0.1,dwd_hourly,81,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,90,dwd_hourly,5.8,dwd_hourly,12.0,dwd_poi,1015.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,4,23,-0.7,dwd_hourly,87,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,90,dwd_hourly,5.4,dwd_hourly,13.0,dwd_poi,1014.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,5,0,-0.7,dwd_hourly,86,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,80,dwd_hourly,7.2,dwd_hourly,13.0,dwd_poi,1012.6,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,5,1,-0.2,dwd_hourly,82,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,100,dwd_hourly,8.6,dwd_hourly,17.0,dwd_poi,1011.3,dwd_hourly,0,dwd_hourly,8,dwd_hourly,4,dwd_poi
2025,1,5,2,-0.1,dwd_hourly,79,dwd_hourly,0.0,dwd_hourly,0,dwd_poi,110,dwd_hourly,9.4,dwd_hourly,18.0,dwd_poi,1010.9,dwd_hourly,0,dwd_hourly,7,dwd_hourly,4,dwd_poi
2025,1,5,3,-1.1,dwd_hourly,94,dwd_hourly,0.9,dwd_hourly,0,dwd_poi,120,dwd_hourly,5.8,dwd_hourly,14.0,dwd_poi,1009.7,dwd_hourly,0,dwd_hourly,8,dwd_hourly,15,dwd_hourly
2025,1,5,4,-1.0,dwd_hourly,96,dwd_hourly,1.4,dwd_hourly,1,dwd_poi,60,dwd_hourly,8.6,dwd_hourly,16.0,dwd_poi,1008.1,dwd_hourly,0,dwd_hourly,8,dwd_hourly,15,dwd_hourly
2025,1,5,5,-1.0,dwd_hourly,96,dwd_hourly,1.4,dwd_hourly,2,dwd_poi,70,dwd_hourly,9.4,dwd_hourly,17.0,dwd_poi,1006.8,dwd_hourly,0,dwd_hourly,8,dwd_hourly,15,dwd_hourly
2025,1,5,6,-0.5,dwd_hourly,95,dwd_hourly,1.2,dwd_hourly,2,dwd_poi,60,dwd_hourly,7.9,dwd_hourly,15.0,dwd_poi,1005.7,dwd_hourly,0,dwd_hourly,8,dwd_hourly,10,dwd_hourly
2025,1,5,7,-0.2,dwd_hourly,96,dwd_hourly,1.9,dwd_hourly,2,dwd_poi,50,dwd_hourly,7.2,dwd_hourly,14.0,dwd_poi,1005.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,10,dwd_hourly
2025,1,5,8,0.1,dwd_hourly,96,dwd_hourly,3.7,dwd_hourly,1,dwd_poi,40,dwd_hourly,5.8,dwd_hourly,9.0,dwd_poi,1004.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,8,dwd_hourly
2025,1,5,9,0.3,dwd_hourly,96,dwd_hourly,1.9,dwd_hourly,1,dwd_poi,50,dwd_hourly,5.0,dwd_hourly,8.0,dwd_poi,1003.4,dwd_hourly,0,dwd_hourly,8,dwd_hourly,7,dwd_hourly
2025,1,5,10,0.3,dwd_hourly,96,dwd_hourly,0.7,dwd_hourly,1,dwd_poi,40,dwd_hourly,4.0,dwd_hourly,6.0,dwd_poi,1003.0,dwd_hourly,0,dwd_hourly,8,dwd_hourly,7,dwd_hourly
2025,1,5,11,0.3,dwd_hourly,96,dwd_hourly,0.4,dwd_hourly,1,dwd_poi,280,dwd_hourly,2.5,dwd_hourly,7.0,dwd_poi,1002.2,dwd_hourly,0,dwd_hourly,8,dwd_hourly,8,dwd_hourly
