ds,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,Hourly_Dry_Bulb_Temp_F,year,month,day,hour,SOURCE,REPORT_TYPE
2024-07-11 01:00:00,239.83091847206387,75.0,0.06909673971138429,90.0,29.88,29.435000000000002,9.969999999999999,76.0,0.0,0.0,78.0,2024.0,7.0,11.0,1.0,7,FM-15
2024-07-11 02:00:00,29.89,72.0,0.0,85.0,29.87,29.42,10.0,74.0,0.0,0.0,77.0,2024.0,7.0,11.0,2.0,7,FM-15
2024-07-11 03:00:00,29.91,67.0,0.0,76.0,29.89,29.44,10.0,70.0,360.0,3.0,75.0,2024.0,7.0,11.0,3.0,7,FM-15
2024-07-11 04:00:00,239.8459184720639,63.0,0.06909673971138429,66.0,29.91,29.465,9.969999999999999,67.0,126.63609919637135,3.0,75.0,2024.0,7.0,11.0,4.0,7,FM-15
2024-07-11 05:00:00,29.94,63.0,0.0,69.0,29.93,29.47,10.0,67.0,0.0,0.0,74.0,2024.0,7.0,11.0,5.0,7,FM-15
2024-07-11 06:00:00,29.96,65.0,0.0,76.0,29.95,29.49,10.0,68.0,0.0,0.0,73.0,2024.0,7.0,11.0,6.0,7,FM-15
2024-07-11 07:00:00,239.8709184720639,65.0,0.06909673971138429,69.0,29.96,29.515,9.969999999999999,69.0,0.0,0.0,76.0,2024.0,7.0,11.0,7.0,7,FM-15
2024-07-11 08:00:00,29.99,64.0,0.0,60.0,29.97,29.52,10.0,69.0,126.63609919637135,5.0,79.0,2024.0,7.0,11.0,8.0,7,FM-15
2024-07-11 09:00:00,30.0,65.0,0.0,62.0,29.98,29.53,10.0,70.0,0.0,0.0,79.0,2024.0,7.0,11.0,9.0,7,FM-15
2024-07-11 10:00:00,239.88091847206388,65.0,0.06909673971138429,56.0,29.98,29.535,9.969999999999999,71.0,340.0,3.0,82.0,2024.0,7.0,11.0,10.0,7,FM-15
2024-07-11 11:00:00,30.01,65.0,0.0,51.0,29.99,29.54,10.0,72.0,126.63609919637135,9.0,85.0,2024.0,7.0,11.0,11.0,7,FM-15
2024-07-11 12:00:00,30.02,65.0,0.0,49.0,30.0,29.55,10.0,72.0,40.0,9.0,86.0,2024.0,7.0,11.0,12.0,7,FM-15
2024-07-11 13:00:00,239.88591847206388,65.0,0.06909673971138429,48.0,29.99,29.545,9.969999999999999,72.0,40.0,7.0,87.0,2024.0,7.0,11.0,13.0,7,FM-15
2024-07-11 14:00:00,29.98,66.0,0.0,48.0,29.96,29.51,10.0,73.0,30.0,8.0,88.0,2024.0,7.0,11.0,14.0,7,FM-15
2024-07-11 15:00:00,29.99,67.0,0.0,50.0,29.97,29.52,10.0,74.0,20.0,3.0,88.0,2024.0,7.0,11.0,15.0,7,FM-15
2024-07-11 16:00:00,239.8709184720639,68.0,0.06909673971138429,52.0,29.96,29.515,9.969999999999999,74.0,60.0,8.0,88.0,2024.0,7.0,11.0,16.0,7,FM-15
2024-07-11 17:00:00,29.98,69.0,0.0,50.0,29.96,29.51,10.0,75.0,126.63609919637135,5.0,90.0,2024.0,7.0,11.0,17.0,7,FM-15
2024-07-11 18:00:00,29.98,69.0,0.0,54.0,29.96,29.51,10.0,75.0,80.0,7.0,88.0,2024.0,7.0,11.0,18.0,7,FM-15
2024-07-11 19:00:00,239.88091847206388,70.0,0.06909673971138429,59.0,29.98,29.535,9.969999999999999,75.0,90.0,8.0,86.0,2024.0,7.0,11.0,19.0,7,FM-15
2024-07-11 20:00:00,30.01,72.0,0.0,70.0,30.0,29.54,10.0,75.0,80.0,6.0,83.0,2024.0,7.0,11.0,20.0,7,FM-15
2024-07-11 21:00:00,30.01,72.0,0.0,72.0,30.0,29.54,10.0,75.0,70.0,5.0,82.0,2024.0,7.0,11.0,21.0,7,FM-15
2024-07-11 22:00:00,239.89091847206387,72.0,0.06909673971138429,72.0,30.01,29.555,9.969999999999999,75.0,70.0,6.0,82.0,2024.0,7.0,11.0,22.0,7,FM-15
2024-07-11 23:00:00,30.04,73.0,0.0,77.0,30.02,29.57,10.0,75.0,30.0,3.0,81.0,2024.0,7.0,11.0,23.0,7,FM-15
2024-07-12 00:00:00,169.97727898137592,67.10982755285751,0.09212898628184572,82.88757977417771,308.4098512249593,164.36863138627015,8.863277772803245,69.88206598318838,102.2120330654571,4.56863427993094,73.33957942673453,2024.0,7.0,12.0,0.0,7,FM-16
2024-07-12 01:00:00,239.8959184720639,75.0,0.13819347942276858,88.0,30.01,29.564999999999998,9.969999999999999,76.0,70.0,6.0,79.0,2024.0,7.0,12.0,1.0,7,FM-15
2024-07-12 02:00:00,30.03,74.0,0.0,82.0,30.01,29.56,10.0,76.0,90.0,7.0,80.0,2024.0,7.0,12.0,2.0,7,FM-15
2024-07-12 03:00:00,30.04,74.0,0.06909673971138429,82.0,238.78488841871948,29.57,10.0,76.0,90.0,6.5,80.0,2024.0,7.0,12.0,3.0,7,FM-16
2024-07-12 04:00:00,169.94061231470926,75.0,0.13819347942276858,85.0,169.18325894581298,29.560000000000002,9.979999999999999,76.0,76.66666666666667,8.333333333333334,80.0,2024.0,7.0,12.0,4.0,7,FM-16
2024-07-12 05:00:00,30.03,75.0,0.13819347942276858,85.0,30.01,29.56,10.0,76.0,0.0,0.0,80.0,2024.0,7.0,12.0,5.0,7,FM-15
2024-07-12 06:00:00,30.063333333333333,74.0,0.09212898628184572,86.0,308.38318455829267,29.593333333333334,9.333333333333334,75.33333333333333,33.333333333333336,5.666666666666667,78.66666666666667,2024.0,7.0,12.0,6.0,7,FM-16
2024-07-12 07:00:00,239.91591847206388,72.0,0.13819347942276858,85.0,30.05,29.605,9.969999999999999,74.0,90.0,8.0,77.0,2024.0,7.0,12.0,7.0,7,FM-15
2024-07-12 08:00:00,30.093333333333334,72.33333333333333,0.09546231961517905,89.0,308.39318455829266,29.623333333333335,10.0,73.33333333333333,63.333333333333336,9.333333333333334,76.0,2024.0,7.0,12.0,8.0,7,FM-15
2024-07-12 09:00:00,30.095,73.0,0.01,91.0,238.81488841871948,29.625,2.0,74.0,70.0,8.0,76.0,2024.0,7.0,12.0,9.0,7,FM-16
2024-07-12 10:00:00,169.9872789813759,73.0,0.05273115980758952,91.0,169.24325894581298,29.633333333333336,1.9966666666666668,74.0,46.666666666666664,5.0,76.0,2024.0,7.0,12.0,10.0,7,FM-16
2024-07-12 11:00:00,30.1,73.5,0.05,89.5,238.81988841871947,29.63,2.0,74.5,35.0,7.0,77.0,2024.0,7.0,12.0,11.0,7,FM-16
2024-07-12 12:00:00,30.107999999999997,74.2,0.12163869588455371,91.6,364.05782146995114,29.637999999999998,1.6,75.2,148.0,9.4,76.8,2024.0,7.0,12.0,12.0,7,FM-16
2024-07-12 13:00:00,169.99061231470927,73.0,0.2227311598075895,91.0,169.24325894581298,29.636666666666667,1.9966666666666668,74.0,148.87869973212378,7.666666666666667,76.0,2024.0,7.0,12.0,13.0,7,FM-15
2024-07-12 14:00:00,30.12,73.0,0.12,91.66666666666667,308.40318455829265,29.649999999999995,2.0,74.0,250.0,6.333333333333333,75.66666666666667,2024.0,7.0,12.0,14.0,7,FM-16
2024-07-12 15:00:00,30.113333333333333,72.0,0.19606449314092286,90.0,308.3998512249593,29.643333333333334,2.6666666666666665,73.0,88.87869973212378,2.6666666666666665,75.0,2024.0,7.0,12.0,15.0,7,FM-16
2024-07-12 16:00:00,30.11,72.0,0.05,88.0,30.1,29.64,7.0,73.0,0.0,0.0,76.0,2024.0,7.0,12.0,16.0,7,FM-15
2024-07-12 17:00:00,30.11,74.0,0.01,90.0,30.09,29.64,10.0,75.0,50.0,5.0,77.0,2024.0,7.0,12.0,17.0,7,FM-15
2024-07-12 18:00:00,30.11,74.33333333333333,0.09212898628184572,88.0,308.396517891626,29.64,10.0,75.33333333333333,33.333333333333336,4.666666666666667,78.0,2024.0,7.0,12.0,18.0,7,FM-16
2024-07-12 19:00:00,170.00727898137592,74.0,0.09212898628184572,87.0,169.263258945813,29.663333333333338,9.979999999999999,75.0,53.333333333333336,5.0,78.0,2024.0,7.0,12.0,19.0,7,FM-16
2024-07-12 20:00:00,30.14,73.66666666666667,0.09212898628184572,89.66666666666667,308.406517891626,29.67,10.0,74.66666666666667,30.0,6.0,77.0,2024.0,7.0,12.0,20.0,6,FM-16
2024-07-12 21:00:00,30.14,74.0,0.13819347942276858,94.0,30.13,29.67,7.0,75.0,50.0,6.0,76.0,2024.0,7.0,12.0,21.0,7,FM-15
2024-07-12 22:00:00,30.15,74.0,0.01,90.0,30.14,29.68,7.0,75.0,70.0,5.0,77.0,2024.0,7.0,12.0,22.0,7,FM-15
2024-07-12 23:00:00,30.14,74.0,0.0,90.0,30.13,29.67,7.0,75.0,100.0,7.0,77.0,2024.0,7.0,12.0,23.0,6,FM-15
2024-07-13 00:00:00,239.94591847206388,62.16474132928626,0.06909673971138429,74.33136966126656,238.8298884187195,231.76794707940522,10.794916659204869,66.32309897478257,63.318049598185674,2.35295141989641,71.5093691401018,2024.0,7.0,13.0,0.0,7,FM-15
2024-07-13 01:00:00,170.01061231470925,74.0,0.09212898628184572,94.0,169.263258945813,29.67,6.9799999999999995,75.0,40.0,1.6666666666666667,76.0,2024.0,7.0,13.0,1.0,7,FM-15
2024-07-13 02:00:00,30.12,74.0,0.0,94.0,30.11,29.65,1.0,75.0,90.0,3.0,76.0,2024.0,7.0,13.0,2.0,6,FM-15
2024-07-13 03:00:00,30.12,73.5,0.06909673971138429,94.0,238.8298884187195,29.65,0.5,74.5,70.0,1.5,75.5,2024.0,7.0,13.0,3.0,7,FM-16
2024-07-13 04:00:00,30.12,74.0,0.0,94.0,30.11,29.65,0.5,75.0,0.0,0.0,76.0,2024.0,7.0,13.0,4.0,7,FM-15
2024-07-13 05:00:00,30.14,74.0,0.0,94.0,30.13,29.67,0.5,75.0,0.0,0.0,76.0,2024.0,7.0,13.0,5.0,7,FM-15
2024-07-13 06:00:00,30.16,73.5,0.06909673971138429,94.0,238.84988841871947,29.69,1.0,74.5,0.0,0.0,75.5,2024.0,7.0,13.0,6.0,6,FM-16
2024-07-13 07:00:00,170.03727898137592,74.33333333333333,0.13819347942276858,91.33333333333333,169.28992561247966,29.706666666666667,3.9966666666666666,75.33333333333333,0.0,0.0,77.0,2024.0,7.0,13.0,7.0,7,FM-15
2024-07-13 08:00:00,30.179999999999996,74.66666666666667,0.13819347942276858,86.0,308.4198512249593,29.709999999999997,10.0,76.33333333333333,16.666666666666668,1.6666666666666667,79.33333333333333,2024.0,7.0,13.0,8.0,6,FM-16
2024-07-13 09:00:00,30.19,74.5,0.06909673971138429,83.5,238.8598884187195,29.72,10.0,76.5,0.0,0.0,80.0,2024.0,7.0,13.0,9.0,7,FM-15
2024-07-13 10:00:00,170.0472789813759,73.66666666666667,0.09212898628184572,79.0,169.29659227914632,29.723333333333333,9.979999999999999,75.66666666666667,0.0,0.0,81.0,2024.0,7.0,13.0,10.0,6,FM-16
2024-07-13 11:00:00,30.18,74.0,0.06909673971138429,75.5,238.8548884187195,29.71,10.0,76.5,203.31804959818567,3.0,82.5,2024.0,7.0,13.0,11.0,6,FM-16
2024-07-13 12:00:00,30.17,74.0,0.0,67.0,30.15,29.7,10.0,78.0,340.0,3.0,86.0,2024.0,7.0,13.0,12.0,6,FM-15
2024-07-13 13:00:00,170.02061231470927,73.66666666666667,0.09212898628184572,61.666666666666664,169.26992561247965,29.683333333333334,9.979999999999999,78.0,262.2120330654571,4.333333333333333,88.33333333333333,2024.0,7.0,13.0,13.0,6,FM-16
2024-07-13 14:00:00,30.14,73.0,0.0,56.0,30.12,29.67,10.0,78.0,330.0,6.0,91.0,2024.0,7.0,13.0,14.0,7,FM-15
2024-07-13 15:00:00,30.13,73.0,0.0,52.0,30.11,29.66,10.0,79.0,260.0,6.0,93.0,2024.0,7.0,13.0,15.0,6,FM-15
2024-07-13 16:00:00,30.12,71.0,0.0,49.0,30.1,29.65,10.0,77.0,126.63609919637135,3.0,93.0,2024.0,7.0,13.0,16.0,7,FM-15
2024-07-13 17:00:00,30.11,70.0,0.0,47.0,30.09,29.64,10.0,77.0,126.63609919637135,3.0,93.0,2024.0,7.0,13.0,17.0,7,FM-15
2024-07-13 18:00:00,30.11,71.0,0.0,51.0,30.09,29.64,10.0,77.0,0.0,0.0,92.0,2024.0,7.0,13.0,18.0,6,FM-15
2024-07-13 19:00:00,239.94091847206388,72.0,0.06909673971138429,59.0,30.1,29.655,9.969999999999999,77.0,0.0,0.0,88.0,2024.0,7.0,13.0,19.0,7,FM-15
2024-07-13 20:00:00,30.12,74.0,0.0,77.0,30.11,29.65,10.0,76.0,0.0,0.0,82.0,2024.0,7.0,13.0,20.0,7,FM-15
2024-07-13 21:00:00,30.13,74.0,0.0,82.0,30.11,29.66,10.0,76.0,0.0,0.0,80.0,2024.0,7.0,13.0,21.0,7,FM-15
2024-07-13 22:00:00,30.13,73.0,0.0,85.0,30.11,29.66,10.0,75.0,0.0,0.0,78.0,2024.0,7.0,13.0,22.0,7,FM-15
2024-07-13 23:00:00,30.13,73.0,0.0,85.0,30.11,29.66,10.0,75.0,0.0,0.0,78.0,2024.0,7.0,13.0,23.0,7,FM-15
2024-07-14 00:00:00,239.89091847206387,61.16474132928626,0.06909673971138429,65.83136966126656,238.77488841871948,231.7129470794052,10.794916659204869,66.32309897478257,168.31804959818567,7.85295141989641,74.0093691401018,2024.0,7.0,14.0,0.0,7,FM-15
2024-07-14 01:00:00,30.12,72.0,0.0,85.0,30.11,29.65,10.0,74.0,0.0,0.0,77.0,2024.0,7.0,14.0,1.0,7,SY-MT
2024-07-14 02:00:00,30.11,72.0,0.0,88.0,30.09,29.64,10.0,73.0,0.0,0.0,76.0,2024.0,7.0,14.0,2.0,6,FM-15
2024-07-14 03:00:00,30.1,73.0,0.0,91.0,30.08,29.63,10.0,74.0,0.0,0.0,76.0,2024.0,7.0,14.0,3.0,7,FM-15
2024-07-14 04:00:00,239.9309184720639,71.0,0.06909673971138429,88.0,30.08,29.634999999999998,9.969999999999999,72.0,0.0,0.0,75.0,2024.0,7.0,14.0,4.0,7,FM-15
2024-07-14 05:00:00,30.1,73.0,0.0,91.0,30.08,29.63,10.0,74.0,170.0,3.0,76.0,2024.0,7.0,14.0,5.0,7,FM-15
2024-07-14 06:00:00,30.1,73.0,0.0,91.0,30.09,29.63,9.0,74.0,0.0,0.0,76.0,2024.0,7.0,14.0,6.0,7,FM-15
2024-07-14 07:00:00,30.12,74.0,0.0,82.0,30.1,29.65,10.0,76.0,220.0,5.0,80.0,2024.0,7.0,14.0,7.0,7,SY-MT
2024-07-14 08:00:00,30.12,74.0,0.0,70.0,30.1,29.65,10.0,77.0,220.0,7.0,85.0,2024.0,7.0,14.0,8.0,6,FM-15
2024-07-14 09:00:00,30.12,74.0,0.0,59.0,30.1,29.65,10.0,79.0,280.0,7.0,90.0,2024.0,7.0,14.0,9.0,6,FM-15
2024-07-14 10:00:00,239.94091847206388,72.0,0.06909673971138429,54.0,30.1,29.655,9.969999999999999,78.0,300.0,5.0,91.0,2024.0,7.0,14.0,10.0,7,FM-15
2024-07-14 11:00:00,30.11,71.0,0.0,49.0,30.09,29.64,10.0,77.0,290.0,7.0,93.0,2024.0,7.0,14.0,11.0,6,FM-15
2024-07-14 12:00:00,30.1,73.0,0.0,47.0,30.08,29.63,10.0,79.0,250.0,6.0,96.0,2024.0,7.0,14.0,12.0,6,FM-15
2024-07-14 13:00:00,30.08,74.0,0.0,48.0,30.06,29.61,10.0,80.0,220.0,7.0,97.0,2024.0,7.0,14.0,13.0,6,FM-15
2024-07-14 14:00:00,30.05,72.0,0.0,43.0,30.03,29.58,10.0,79.0,126.63609919637135,5.0,98.0,2024.0,7.0,14.0,14.0,7,FM-15
2024-07-14 15:00:00,30.03,72.0,0.0,41.0,30.01,29.56,10.0,80.0,230.0,8.0,100.0,2024.0,7.0,14.0,15.0,7,FM-15
2024-07-14 16:00:00,239.89091847206387,70.0,0.06909673971138429,39.0,30.0,29.555,9.969999999999999,78.0,240.0,8.0,99.0,2024.0,7.0,14.0,16.0,7,FM-15
2024-07-14 17:00:00,30.0,70.0,0.0,42.0,29.98,29.53,10.0,78.0,220.0,10.0,97.0,2024.0,7.0,14.0,17.0,7,FM-15
2024-07-14 18:00:00,30.01,71.0,0.0,48.0,29.99,29.54,10.0,78.0,210.0,10.0,94.0,2024.0,7.0,14.0,18.0,6,FM-15
2024-07-14 19:00:00,30.03,70.0,0.0,52.0,30.01,29.56,10.0,76.0,220.0,9.0,90.0,2024.0,7.0,14.0,19.0,7,SY-MT
2024-07-14 20:00:00,30.03,71.0,0.0,57.0,30.01,29.56,10.0,76.0,210.0,8.0,88.0,2024.0,7.0,14.0,20.0,7,FM-15
2024-07-14 21:00:00,30.04,72.0,0.0,65.0,30.02,29.57,10.0,76.0,160.0,5.0,85.0,2024.0,7.0,14.0,21.0,7,FM-15
2024-07-14 22:00:00,239.8959184720639,71.0,0.06909673971138429,65.0,30.01,29.564999999999998,9.969999999999999,75.0,190.0,6.0,84.0,2024.0,7.0,14.0,22.0,7,FM-15
2024-07-14 23:00:00,30.03,70.0,0.0,65.0,30.01,29.56,10.0,74.0,160.0,5.0,83.0,2024.0,7.0,14.0,23.0,7,FM-15
2024-07-15 00:00:00,239.86091847206387,61.66474132928626,0.06909673971138429,69.33136966126656,238.7398884187195,231.6829470794052,10.794916659204869,66.32309897478257,173.31804959818567,7.35295141989641,73.0093691401018,2024.0,7.0,15.0,0.0,7,FM-15
2024-07-15 01:00:00,239.89091847206387,72.0,0.06909673971138429,74.0,30.0,29.555,9.969999999999999,75.0,230.0,8.0,81.0,2024.0,7.0,15.0,1.0,7,FM-15
2024-07-15 02:00:00,30.0,72.0,0.0,74.0,29.98,29.53,10.0,75.0,220.0,8.0,81.0,2024.0,7.0,15.0,2.0,7,FM-15
2024-07-15 03:00:00,29.99,72.0,0.0,76.0,29.97,29.52,10.0,75.0,240.0,5.0,80.0,2024.0,7.0,15.0,3.0,7,FM-15
2024-07-15 04:00:00,239.88091847206388,73.0,0.06909673971138429,82.0,29.98,29.535,9.969999999999999,75.0,220.0,5.0,79.0,2024.0,7.0,15.0,4.0,7,FM-15
2024-07-15 05:00:00,30.01,73.0,0.0,85.0,29.99,29.54,10.0,75.0,220.0,6.0,78.0,2024.0,7.0,15.0,5.0,7,FM-15
2024-07-15 06:00:00,30.02,73.0,0.0,85.0,30.01,29.55,10.0,75.0,230.0,6.0,78.0,2024.0,7.0,15.0,6.0,7,FM-15
2024-07-15 07:00:00,239.8959184720639,74.0,0.06909673971138429,77.0,30.01,29.564999999999998,8.85,76.0,230.0,7.0,82.0,2024.0,7.0,15.0,7.0,7,FM-15
2024-07-15 08:00:00,30.04,74.0,0.0,67.0,30.02,29.57,10.0,78.0,126.63609919637135,3.0,86.0,2024.0,7.0,15.0,8.0,7,FM-15
2024-07-15 09:00:00,30.04,74.0,0.0,63.0,30.02,29.57,10.0,78.0,0.0,0.0,88.0,2024.0,7.0,15.0,9.0,7,FM-15
2024-07-15 10:00:00,239.9009184720639,74.0,0.06909673971138429,56.0,30.01,29.575,9.969999999999999,79.0,0.0,0.0,92.0,2024.0,7.0,15.0,10.0,7,FM-15
2024-07-15 11:00:00,30.02,75.0,0.0,53.0,30.0,29.55,10.0,80.0,100.0,3.0,95.0,2024.0,7.0,15.0,11.0,7,FM-15
2024-07-15 12:00:00,30.01,74.0,0.0,49.0,29.99,29.54,10.0,80.0,126.63609919637135,5.0,96.0,2024.0,7.0,15.0,12.0,7,FM-15
2024-07-15 13:00:00,239.8759184720639,71.0,0.06909673971138429,42.0,29.96,29.525,9.969999999999999,79.0,126.63609919637135,7.0,98.0,2024.0,7.0,15.0,13.0,7,FM-15
2024-07-15 14:00:00,29.96,73.0,0.0,42.0,29.94,29.49,10.0,80.0,230.0,7.0,100.0,2024.0,7.0,15.0,14.0,7,FM-15
2024-07-15 15:00:00,29.94,66.0,0.0,37.0,29.92,29.47,10.0,75.0,230.0,7.0,96.0,2024.0,7.0,15.0,15.0,7,FM-15
2024-07-15 16:00:00,239.8459184720639,73.0,0.06909673971138429,49.0,29.91,29.465,9.969999999999999,79.0,130.0,10.0,95.0,2024.0,7.0,15.0,16.0,7,FM-15
2024-07-15 17:00:00,29.92,71.0,0.0,52.0,29.9,29.45,10.0,77.0,190.0,15.0,91.0,2024.0,7.0,15.0,17.0,7,FM-15
2024-07-15 18:00:00,29.93,71.0,0.0,51.0,29.91,29.46,10.0,77.0,200.0,11.0,92.0,2024.0,7.0,15.0,18.0,7,FM-15
2024-07-15 19:00:00,239.85591847206388,70.0,0.06909673971138429,57.0,29.94,29.485,9.969999999999999,75.0,220.0,10.0,87.0,2024.0,7.0,15.0,19.0,7,FM-15
2024-07-15 20:00:00,29.96,70.0,0.0,61.0,29.94,29.49,10.0,75.0,210.0,14.0,85.0,2024.0,7.0,15.0,20.0,7,FM-15
2024-07-15 21:00:00,29.95,70.0,0.0,65.0,29.94,29.48,10.0,74.0,220.0,11.0,83.0,2024.0,7.0,15.0,21.0,7,FM-15
2024-07-15 22:00:00,239.86091847206387,72.0,0.06909673971138429,74.0,29.93,29.494999999999997,9.969999999999999,75.0,220.0,8.0,81.0,2024.0,7.0,15.0,22.0,7,FM-15
2024-07-15 23:00:00,29.96,72.0,0.0,76.0,29.94,29.49,10.0,75.0,240.0,3.0,80.0,2024.0,7.0,15.0,23.0,7,FM-15
2024-07-16 00:00:00,239.86091847206387,62.16474132928626,0.06909673971138429,70.33136966126656,238.7398884187195,231.6829470794052,10.794916659204869,66.82309897478257,168.31804959818567,7.35295141989641,73.0093691401018,2024.0,7.0,16.0,0.0,7,FM-15
2024-07-16 01:00:00,239.8459184720639,72.0,0.06909673971138429,74.0,29.91,29.465,9.969999999999999,75.0,200.0,8.0,81.0,2024.0,7.0,16.0,1.0,7,FM-15
2024-07-16 02:00:00,29.93,72.0,0.0,76.0,29.91,29.46,10.0,75.0,200.0,7.0,80.0,2024.0,7.0,16.0,2.0,7,FM-15
2024-07-16 03:00:00,29.94,72.0,0.0,79.0,29.92,29.47,10.0,74.0,220.0,7.0,79.0,2024.0,7.0,16.0,3.0,7,FM-15
2024-07-16 04:00:00,239.85591847206388,72.0,0.06909673971138429,79.0,29.93,29.485,9.969999999999999,74.0,240.0,6.0,79.0,2024.0,7.0,16.0,4.0,7,FM-15
2024-07-16 05:00:00,29.96,72.0,0.0,82.0,29.94,29.49,10.0,74.0,220.0,7.0,78.0,2024.0,7.0,16.0,5.0,7,FM-15
2024-07-16 06:00:00,29.96,72.0,0.0,79.0,29.94,29.49,10.0,74.0,220.0,9.0,79.0,2024.0,7.0,16.0,6.0,7,FM-15
2024-07-16 07:00:00,239.86091847206387,72.0,0.06909673971138429,76.0,29.95,29.494999999999997,9.969999999999999,75.0,220.0,8.0,80.0,2024.0,7.0,16.0,7.0,7,FM-15
2024-07-16 08:00:00,29.98,73.0,0.0,72.0,29.96,29.51,10.0,76.0,220.0,11.0,83.0,2024.0,7.0,16.0,8.0,7,FM-15
2024-07-16 09:00:00,29.97,74.0,0.0,67.0,29.95,29.5,10.0,78.0,220.0,10.0,86.0,2024.0,7.0,16.0,9.0,7,FM-15
2024-07-16 10:00:00,239.8709184720639,75.0,0.06909673971138429,66.0,29.96,29.515,9.969999999999999,79.0,230.0,8.0,88.0,2024.0,7.0,16.0,10.0,7,FM-15
2024-07-16 11:00:00,29.98,75.0,0.0,59.0,29.96,29.51,10.0,79.0,230.0,9.0,91.0,2024.0,7.0,16.0,11.0,7,FM-15
2024-07-16 12:00:00,29.96,75.0,0.0,54.0,29.94,29.49,10.0,80.0,210.0,10.0,94.0,2024.0,7.0,16.0,12.0,7,FM-15
2024-07-16 13:00:00,239.85091847206388,75.0,0.06909673971138429,51.0,29.92,29.475,9.969999999999999,81.0,240.0,10.0,96.0,2024.0,7.0,16.0,13.0,7,FM-15
2024-07-16 14:00:00,29.93,76.0,0.0,54.0,29.91,29.46,10.0,81.0,210.0,9.0,95.0,2024.0,7.0,16.0,14.0,7,FM-15
2024-07-16 15:00:00,29.91,75.0,0.0,53.0,29.89,29.44,10.0,80.0,190.0,11.0,95.0,2024.0,7.0,16.0,15.0,7,FM-15
2024-07-16 16:00:00,239.83091847206387,75.0,0.06909673971138429,49.0,29.88,29.435000000000002,9.969999999999999,81.0,220.0,14.0,97.0,2024.0,7.0,16.0,16.0,7,FM-15
2024-07-16 17:00:00,29.9,73.0,0.0,47.0,29.87,29.43,10.0,79.0,210.0,13.0,96.0,2024.0,7.0,16.0,17.0,7,FM-15
2024-07-16 18:00:00,29.91,73.0,0.0,49.0,29.88,29.44,10.0,79.0,210.0,11.0,95.0,2024.0,7.0,16.0,18.0,7,FM-15
2024-07-16 19:00:00,239.8409184720639,73.0,0.06909673971138429,54.0,29.9,29.455,9.969999999999999,78.0,230.0,9.0,92.0,2024.0,7.0,16.0,19.0,7,FM-15
2024-07-16 20:00:00,29.93,71.0,0.06909673971138429,56.0,238.7298884187195,29.46,10.0,76.5,205.0,15.0,88.5,2024.0,7.0,16.0,20.0,7,FM-16
2024-07-16 21:00:00,29.95,70.0,0.0,63.0,29.93,29.48,10.0,74.0,220.0,16.0,84.0,2024.0,7.0,16.0,21.0,7,FM-15
2024-07-16 22:00:00,239.86591847206387,71.0,0.06909673971138429,69.0,29.95,29.505000000000003,9.969999999999999,74.0,230.0,8.0,82.0,2024.0,7.0,16.0,22.0,7,FM-15
2024-07-16 23:00:00,29.97,72.0,0.0,72.0,29.95,29.5,10.0,75.0,200.0,10.0,82.0,2024.0,7.0,16.0,23.0,7,FM-15
2024-07-17 00:00:00,239.8709184720639,62.16474132928626,0.06909673971138429,68.33136966126656,238.75488841871947,231.6929470794052,10.794916659204869,66.82309897478257,73.31804959818567,7.85295141989641,74.0093691401018,2024.0,7.0,17.0,0.0,7,FM-15
2024-07-17 01:00:00,239.85091847206388,71.0,0.06909673971138429,72.0,29.92,29.475,9.969999999999999,74.0,210.0,10.0,81.0,2024.0,7.0,17.0,1.0,7,FM-15
2024-07-17 02:00:00,29.93,71.0,0.0,74.0,29.91,29.46,10.0,74.0,220.0,9.0,80.0,2024.0,7.0,17.0,2.0,7,FM-15
2024-07-17 03:00:00,29.92,71.0,0.0,74.0,29.9,29.45,10.0,74.0,210.0,11.0,80.0,2024.0,7.0,17.0,3.0,7,FM-15
2024-07-17 04:00:00,239.8459184720639,71.0,0.06909673971138429,74.0,29.91,29.465,9.969999999999999,74.0,220.0,11.0,80.0,2024.0,7.0,17.0,4.0,7,FM-15
2024-07-17 05:00:00,29.95,71.0,0.0,77.0,29.93,29.48,10.0,74.0,260.0,3.0,79.0,2024.0,7.0,17.0,5.0,7,FM-15
2024-07-17 06:00:00,29.98,72.0,0.0,82.0,29.96,29.51,10.0,74.0,220.0,13.0,78.0,2024.0,7.0,17.0,6.0,7,FM-15
2024-07-17 07:00:00,239.88091847206388,73.0,0.06909673971138429,79.0,29.98,29.535,9.969999999999999,75.0,230.0,10.0,80.0,2024.0,7.0,17.0,7.0,7,FM-15
2024-07-17 08:00:00,30.0,73.0,0.0,74.0,29.98,29.53,10.0,76.0,230.0,9.0,82.0,2024.0,7.0,17.0,8.0,7,FM-15
2024-07-17 09:00:00,29.98,74.0,0.0,67.0,29.96,29.51,10.0,78.0,220.0,8.0,86.0,2024.0,7.0,17.0,9.0,7,FM-15
2024-07-17 10:00:00,239.86591847206387,75.0,0.06909673971138429,63.0,29.95,29.505000000000003,9.969999999999999,79.0,200.0,9.0,89.0,2024.0,7.0,17.0,10.0,7,FM-15
